y,cost
-21.366227178556567,173.34320857824582
-20.741307464333254,212.1518618134993
-21.44259760754409,241.772447331814
-21.604383786802998,106.21529590590427
-21.93947277683116,294.37994332292067
-21.44764372078428,231.2822291071137
-21.18510823795447,187.3818713147748
-20.982456332079323,247.07932877223226
-22.072457039627338,244.78327271617619
-21.472311704600138,273.25436781127127
-20.984944092727357,140.8461006571972
-21.449022221540456,278.30569113459455
-21.366227178556567,173.34320857824582
-20.741307464333254,212.1518618134993
-21.44259760754409,241.772447331814
-21.604383786802998,106.21529590590427
-21.93947277683116,294.37994332292067
-21.44764372078428,231.2822291071137
-21.18510823795447,187.3818713147748
-20.982456332079323,247.07932877223226
-22.072457039627338,244.78327271617619
-21.472311704600138,273.25436781127127
-20.984944092727357,140.8461006571972
-21.449022221540456,278.30569113459455
